trade_date,ts_code,name,close,pre_close,amount,vol,turnover_rate,etf_share,etf_aum,unit_nav,aum_source,turnover_rate_source,pct_1d,pct_3d,pct_5d,turnover_ma10,turnover_change_degree,aum_ma10,aum_change_rate,share_ma10,share_change_rate,highest_price_date
20260127,159205.SZ,创业板ETF东财,1.63,1.616,61112.512,378255.03,992.6492863790248,38105.6064,618856954.12,1.6268,api_nav,proxy_vol_share,0.00866336633663356,0.006794317479925871,0.02130325814536338,937.366011597295,1.0589772555199923,618856954.12,1.0,39165.606400000004,0.9729354375577852,20260112
20260128,159205.SZ,创业板ETF东财,1.622,1.63,49370.628,304426.0,820.431275851619,37105.6064,618856954.12,1.6177,api_nav,proxy_vol_share,-0.00490797546012256,-0.003685503685503577,0.01122194513715713,891.637690022676,0.9201397440150314,618856954.12,1.0,38965.606400000004,0.9522655959487388,20260112
20260129,159205.SZ,创业板ETF东财,1.61,1.622,46866.145,289696.0,768.3101471085213,37705.6064,618856954.12,1.6085,api_nav,proxy_vol_share,-0.007398273736128225,-0.003712871287128716,-0.005558987029030238,888.4311397619152,0.8647942566650868,618856954.12,1.0,38845.6064,0.9706530517695818,20260112
20260130,159205.SZ,创业板ETF东财,1.631,1.61,60389.308,373398.04,1000.916687953905,37305.6064,618856954.12,1.6287,api_nav,proxy_vol_share,0.01304347826086949,0.0006134969325153339,0.0018427518427519551,902.7139594380291,1.1087860971785688,618856954.12,1.0,38745.6064,0.9628344957326568,20260112
20260202,159205.SZ,创业板ETF东财,1.593,1.631,62859.989,388213.0,1075.215288448943,36105.6064,618856954.12,1.5887,api_nav,proxy_vol_share,-0.023298589822195015,-0.017879161528976617,-0.0142326732673268,927.1317816664907,1.1597221772683457,618856954.12,1.0,38465.6064,0.9386464891399711,20260112
20260203,159205.SZ,创业板ETF东财,1.618,1.593,52543.65,326777.0,880.6674562256986,37105.6064,618856954.12,1.6181,api_nav,proxy_vol_share,0.015693659761456535,0.00496894409937898,-0.0073619631901838956,892.0023345582993,0.9872927705528782,618856954.12,1.0,38225.6064,0.9707002686031947,20260112
20260204,159205.SZ,创业板ETF东财,1.612,1.618,52629.371,330406.0,895.2731907962906,36905.6064,618856954.12,1.6114,api_nav,proxy_vol_share,-0.003708281829419069,-0.011649294911097452,-0.006165228113440224,895.6180303027447,0.999614970339155,618856954.12,1.0,37865.6064,0.9746471774449121,20260112
20260205,159205.SZ,创业板ETF东财,1.588,1.612,52866.3,333349.0,888.7977878421932,37505.6064,618856954.12,1.5866,api_nav,proxy_vol_share,-0.01488833746898266,-0.003138731952291196,-0.013664596273291973,902.6124693899634,0.9846947809649617,618856954.12,1.0,37665.6064,0.9957520928164322,20260112
20260206,159205.SZ,创业板ETF东财,1.576,1.588,52589.784,332772.02,873.2888712144994,38105.6064,618856954.12,1.5749,api_nav,proxy_vol_share,-0.007556675062972307,-0.02595797280593326,-0.033721643163703185,914.8342325965398,0.9545870061463225,618856954.12,1.0,37505.606400000004,1.0159976082935696,20260112
20260209,159205.SZ,创业板ETF东财,1.623,1.576,63927.317,397666.0,1038.1404639504676,38305.6064,618856954.12,1.6215,api_nav,proxy_vol_share,0.029822335025380564,0.006823821339950298,0.01883239171374762,923.3690455771164,1.1242963676583049,618856954.12,1.0,37425.606400000004,1.0235133130668523,20260112
20260210,159205.SZ,创业板ETF东财,1.618,1.623,24355.445,150261.03,416.17090801721037,36105.6064,618856954.12,1.6157,api_nav,proxy_vol_share,-0.0030807147258162804,0.018891687657430767,0.0,865.7212077409349,0.48072162758169207,618856954.12,1.0,37225.6064,0.9699131832006905,20260112
20260211,159205.SZ,创业板ETF东财,1.604,1.618,39446.705,245842.01,688.5249538851132,35705.6064,618856954.12,1.5984,api_nav,proxy_vol_share,-0.008652657601977753,0.017766497461928932,-0.00496277915632759,852.5305755442841,0.8076249387836157,618856954.12,1.0,37085.6064,0.9627887977584748,20260112
20260212,159205.SZ,创业板ETF东财,1.62,1.604,39107.553,242331.01,678.6917642154931,35705.6064,618856954.12,1.6195,api_nav,proxy_vol_share,0.009975062344139696,-0.001848428835489746,0.02015113350125941,843.5687372549816,0.8045482652948862,618856954.12,1.0,36885.6064,0.968009201551313,20260112
20260213,159205.SZ,创业板ETF东财,1.598,1.62,42045.466,262232.01,751.260433624783,34905.6064,618856954.12,1.5942,api_nav,proxy_vol_share,-0.013580246913580285,-0.012360939431396822,0.013959390862944066,818.6031118220692,0.9177346418249095,618856954.12,1.0,36645.6064,0.9525181823706975,20260112
20260224,159205.SZ,创业板ETF东财,1.609,1.598,49292.695,305431.0,845.9378762850525,36105.6064,618856954.12,1.6096,api_nav,proxy_vol_share,0.006883604505631968,0.0031172069825435855,-0.008626001232285851,795.6753706056801,1.0631696135587456,618856954.12,1.0,36645.6064,0.9852642634943544,20260112
20260225,159205.SZ,创业板ETF东财,1.632,1.609,41471.413,255947.0,716.8258035802468,35705.6064,618856954.12,1.6321,api_nav,proxy_vol_share,0.01429459291485391,0.007407407407407307,0.008652657601977642,779.291205341135,0.9198433123166789,618856954.12,1.0,36505.6064,0.9780855578391379,20260112
20260226,159205.SZ,创业板ETF东财,1.628,1.632,32649.911,201510.02,583.9921132352569,34505.6064,618856954.12,1.6272,api_nav,proxy_vol_share,-0.002450980392156854,0.018773466833541752,0.014962593516209433,748.1630975850317,0.7805679204444909,618856954.12,1.0,36265.606400000004,0.9514691694221882,20260112
20260227,159205.SZ,创业板ETF东财,1.611,1.628,45680.854,283992.03,808.9648894371471,35105.6064,618856954.12,1.6103,api_nav,proxy_vol_share,-0.010442260442260376,0.0012430080795524656,-0.005555555555555647,740.1798077445271,1.092930232590675,618856954.12,1.0,36025.606400000004,0.9744626089069799,20260112
20260302,159205.SZ,创业板ETF东财,1.602,1.611,43537.145,272117.22,745.4121348330759,36505.6064,618856954.12,1.6027,api_nav,proxy_vol_share,-0.005586592178770888,-0.018382352941176405,0.0025031289111390187,727.3921341063847,1.024773433587963,618856954.12,1.0,35865.6064,1.0178443936751618,20260112
20260303,159205.SZ,创业板ETF东财,1.563,1.602,68367.125,428950.0,1188.0426414884976,36105.6064,618856954.12,1.5618,api_nav,proxy_vol_share,-0.024344569288389573,-0.03992628992628988,-0.02858918582970793,742.3823518601877,1.6003109967682,618856954.12,1.0,35645.6064,1.0129048162300305,20260112
20260304,159205.SZ,创业板ETF东财,1.543,1.563,48273.227,312227.0,855.2850665699393,36505.6064,618856954.12,1.54,api_nav,proxy_vol_share,-0.012795905310300726,-0.04220980757293613,-0.054534313725490224,786.2937677154607,1.0877423956378665,618856954.12,1.0,35685.6064,1.0229784521750485,20260112
20260305,159205.SZ,创业板ETF东财,1.566,1.543,68045.442,433410.34,1149.458612075259,37705.6064,618856954.12,1.5655,api_nav,proxy_vol_share,0.014906027219701912,-0.022471910112359605,-0.03808353808353804,832.3871335344753,1.3809182840133982,618856954.12,1.0,35885.6064,1.0507167129827295,20260112
20260306,159205.SZ,创业板ETF东财,1.573,1.566,31265.711,199555.1,543.6638148007821,36705.6064,618856954.12,1.5718,api_nav,proxy_vol_share,0.004469987228607808,0.006397952655150307,-0.02358783364369954,818.8843385930041,0.663907940570579,618856954.12,1.0,35985.6064,1.0200079996428795,20260112
20260309,159205.SZ,创业板ETF东财,1.562,1.573,61431.742,400948.0,1092.334494165992,36705.6064,618856954.12,,api_nav,proxy_vol_share,-0.006993006993006978,0.01231367465975386,-0.024968789013732895,852.9917446471251,1.2805921053994267,618856954.12,1.0,36165.6064,1.0149313133043443,20260112
20260310,159205.SZ,创业板ETF东财,,,,,,36705.6064,618856954.12,,api_nav,missing,,,,853.7755077984664,,618856954.12,1.0,36225.606400000004,1.0132502957907694,20260112
20251205,159206.SZ,卫星ETF,1.295,1.24,371337.905,2934135.42,2022.212078470213,145095.3365,186737.6980755,1.287,proxy_unit_nav_share,proxy_vol_share,,,,2022.212078470213,1.0,186737.6980755,1.0,145095.3365,1.0,20251205
20251208,159206.SZ,卫星ETF,1.307,1.295,764256.063,5771816.0,3814.933185333178,151295.3365,197516.06180075003,1.3055,proxy_unit_nav_share,proxy_vol_share,0.009266409266409203,,,2918.5726319016953,1.307122921538337,192126.87993812503,1.0280501190898463,148195.3365,1.0209183370625161,20251208
20251209,159206.SZ,卫星ETF,1.31,1.307,456586.746,3483658.0,2007.9260170776981,173495.3365,227330.93941595,1.3103,proxy_unit_nav_share,proxy_vol_share,0.002295332823259555,,,2615.0237602936963,0.7678423605803817,203861.56643073334,1.1151240687301935,156628.66983333335,1.1076856917996831,20251209
20251210,159206.SZ,卫星ETF,1.325,1.31,390239.445,2965242.01,1622.165021699008,182795.3365,241362.9623146,1.3204,proxy_unit_nav_share,proxy_vol_share,0.011450381679389166,0.02316602316602312,,2366.809075645024,0.6853805988794939,213236.9154017,1.1319004585107395,163170.3365,1.1202730865239099,20251210
20251211,159206.SZ,卫星ETF,1.328,1.325,487494.677,3649698.28,1899.941115957284,192095.3365,256082.29308815,1.3331,proxy_unit_nav_share,proxy_vol_share,0.0022641509433962703,0.016067329762815774,,2273.435483707476,0.8357136719177513,221805.99093899,1.1545328059177087,168955.3365,1.1369592726655307,20251211
20251212,159206.SZ,卫星ETF,1.348,1.328,454384.895,3373479.28,1802.1171590457864,187195.3365,252807.30194325,1.3505,proxy_unit_nav_share,proxy_vol_share,0.015060240963855387,0.02900763358778624,0.04092664092664111,2194.8824295971945,0.8210540732136216,226972.87610636666,1.1138216437138353,171995.3365,1.0883744891536637,20251212
20251215,159206.SZ,卫星ETF,1.383,1.348,466294.075,3392985.0,1797.1762771799185,188795.3365,259990.05789415,1.3771,proxy_unit_nav_share,proxy_vol_share,0.02596439169139453,0.04377358490566041,0.058148431522570876,2138.067264966155,0.8405611491406316,231689.6163617643,1.122148078868571,174395.3365,1.082571015309231,20251215
20251216,159206.SZ,卫星ETF,1.373,1.383,558890.757,4114320.53,2039.8689436232949,201695.3365,276282.2719377,1.3698,proxy_unit_nav_share,proxy_vol_share,-0.007230657989877098,0.033885542168674565,0.04809160305343507,2125.7924747982975,0.9595804707215575,237263.69830875625,1.1644523536768276,177807.8365,1.134344472494608,20251215
20251217,159206.SZ,卫星ETF,1.362,1.373,607795.8,4483907.0,2163.052519997236,207295.3365,282232.60064475,1.3615,proxy_unit_nav_share,proxy_vol_share,-0.008011653313911071,0.010385756676557945,0.027924528301886964,2129.9324798204016,1.0155498075599219,242260.24301275553,1.1649975957049206,181084.22538888888,1.1447454136594242,20251215
20251218,159206.SZ,卫星ETF,1.404,1.362,578969.425,4119006.5,1827.4586173614111,225395.3365,315778.8664365,1.401,proxy_unit_nav_share,proxy_vol_share,0.03083700440528614,0.015184381778741818,0.057228915662650426,2099.685093574503,0.8703489027730089,249612.10535512998,1.2650783341906946,185515.3365,1.2149687500364694,20251218
20251219,159206.SZ,卫星ETF,1.424,1.404,559305.705,3929254.03,1727.9395833168285,227395.3365,323356.168503,1.422,proxy_unit_nav_share,proxy_vol_share,0.014245014245014342,0.037144938091769886,0.05637982195845681,2070.257844059164,0.834649455996674,263273.95239788,1.228211775444914,193745.3365,1.17368159981492,20251219
20251222,159206.SZ,卫星ETF,1.429,1.424,521408.558,3640383.02,1505.5637849326345,241795.3365,345114.48378645,1.4273,proxy_unit_nav_share,proxy_vol_share,0.0035112359550562022,0.04919236417033779,0.033261026753434564,1839.3209040191098,0.8185432904300817,278033.79459645005,1.2412681137822246,202795.33650000003,1.1923121146328726,20251222
20251223,159206.SZ,卫星ETF,1.371,1.429,929067.275,6677101.38,2665.5591570264623,250495.3365,343253.75960595004,1.3703,proxy_unit_nav_share,proxy_vol_share,-0.04058782365290414,-0.02350427350427342,-0.0014566642388929019,1905.0842180139866,1.3991817956506176,289626.07661545,1.1851617907378693,210495.33650000003,1.1900279629235395,20251222
20251224,159206.SZ,卫星ETF,1.443,1.371,920081.936,6540327.18,2370.582722771032,275895.3365,396737.49388699996,1.438,proxy_unit_nav_share,proxy_vol_share,0.052516411378555894,0.013342696629213613,0.05947136563876643,1979.9259881211885,1.197308756485665,305163.52977269,1.3000816125784151,219805.33649999998,1.2551803377166868,20251224
20251225,159206.SZ,卫星ETF,1.543,1.443,1219863.824,8101494.63,2801.391864768193,289195.3365,444377.5540659,1.5366,proxy_unit_nav_share,proxy_vol_share,0.06930006930006916,0.07977606717984598,0.09900284900284895,2070.0710630022795,1.3532829451300379,323993.055870465,1.3715650567633328,229515.33649999998,1.2600261965500505,20251225
20251226,159206.SZ,卫星ETF,1.584,1.543,1470720.443,9395789.03,2952.836811924803,318195.3365,503544.12001124996,1.5825,proxy_unit_nav_share,proxy_vol_share,0.026571613739468702,0.15536105032822767,0.1123595505617978,2185.143028290181,1.3513242720021503,349066.737677265,1.4425439770110935,242615.33650000003,1.3115219387625148,20251226
20251229,159206.SZ,卫星ETF,1.604,1.584,1097652.016,6886259.35,1985.111538102214,346895.3365,555726.329073,1.602,proxy_unit_nav_share,proxy_vol_share,0.012626262626262541,0.11157311157311156,0.12246326102169358,2203.9365543824106,0.9007117442445997,378640.36479514994,1.4676890810985146,258425.33649999998,1.3423425937959454,20251229
20251230,159206.SZ,卫星ETF,1.594,1.604,1518022.856,9442928.45,2561.868671390529,368595.3365,587393.5282464,1.5936,proxy_unit_nav_share,proxy_vol_share,-0.006234413965087282,0.033052495139338944,0.16265499635302705,2256.1365271591344,1.135511366688595,409751.49042601994,1.4335360382354803,275115.33650000003,1.3397847651433998,20251229
20251231,159206.SZ,卫星ETF,1.691,1.594,1780517.109,10731744.03,2975.2932583313286,360695.3365,6659471763.26,1.6779,api_nav,proxy_vol_share,0.06085319949811785,0.06755050505050497,0.1718641718641718,2337.3606009925434,1.2729286431318692,666328704.5563616,9.994274173876157,290455.3365,1.2418271974149113,20251231
20260105,159206.SZ,卫星ETF,1.727,1.691,2035710.166,11897929.1,2997.7497858556976,396895.3365,6659471763.26,1.7259,api_nav,proxy_vol_share,0.021289178001182796,0.07668329177057354,0.11924821775761507,2454.3897178419725,1.2213829629678679,1332244302.995718,4.998686613472728,307605.3365,1.2902745479514788,20260105
20260106,159206.SZ,卫星ETF,1.793,1.727,1599918.819,9205125.4,2106.940640232721,436895.3365,6659471763.26,1.7866,api_nav,proxy_vol_share,0.03821656050955413,0.12484316185696342,0.13194444444444442,2492.2898235335615,0.8453834784132395,1998159143.7048676,3.332803487770451,328555.3365,1.3297465844083163,20260106
20260107,159206.SZ,卫星ETF,1.773,1.793,1871294.811,10620224.32,2339.2804873007767,453995.3365,6659471763.26,1.7733,api_nav,proxy_vol_share,-0.01115448968209709,0.04849201655824942,0.10536159600997497,2575.6614937703757,0.908225127004724,2664071808.582489,2.4997343321625407,349775.3365,1.2979626895448644,20260106
20260108,159206.SZ,卫星ETF,1.883,1.773,1888646.659,10321482.42,2221.128900870732,464695.3365,6659471763.26,1.8755,api_nav,proxy_vol_share,0.06204173716864081,0.09033005211349154,0.18130489335006272,2531.2184681548024,0.8774939535305627,3329984659.5325284,1.9998505831539997,371195.3365,1.251888940420457,20260108
20260109,159206.SZ,卫星ETF,2.001,1.883,3885663.827,19773358.62,3934.2503171037683,502595.3365,6659471763.26,1.9934,api_nav,proxy_vol_share,0.06266595857673929,0.11600669269380925,0.18332347723240683,2687.585227588076,1.463860671921645,3995892162.10914,1.6665794503685882,393865.3365,1.276058819915979,20260109
20260112,159206.SZ,卫星ETF,2.201,2.001,3284578.595,15353307.89,2600.513069940213,590395.3365,6659471763.26,2.2002,api_nav,proxy_vol_share,0.09995002498750627,0.24139875916525666,0.27446438911407056,2667.4973481052784,0.9748887179915495,4661794900.679733,1.4285209678119875,423985.33650000003,1.392489988860735,20260112
20260113,159206.SZ,卫星ETF,2.102,2.201,5680614.842,26926815.68,4138.160237145023,650695.3365,6659471763.26,2.1067,api_nav,proxy_vol_share,-0.04497955474784199,0.11630377057886343,0.17233686558839922,2786.0296906273006,1.485325246556607,5327691722.593732,1.249973179757838,457235.3364999999,1.4231081558150747,20260112
20260114,159206.SZ,卫星ETF,2.129,2.102,6846613.646,31826936.67,4300.383356084018,740095.3365,6659471763.26,2.1259,api_nav,proxy_vol_share,0.012844909609895483,0.06396801599200397,0.2007896221094192,3017.556872425481,1.4251208967695161,5993583326.286825,1.1111002218076627,496555.3364999999,1.4904589319623596,20260112
20260115,159206.SZ,卫星ETF,1.968,2.129,3259785.505,16438733.47,1904.4048055975568,863195.3365,6659471763.26,1.9824,api_nav,proxy_vol_share,-0.07562235791451388,-0.10586097228532487,0.04514073287307485,2951.8104858461834,0.6451649977968111,6659471763.26,1.0,546015.3365,1.5808994341315539,20260112
20260116,159206.SZ,卫星ETF,1.974,1.968,2900388.224,14626371.05,1702.3336171238634,859195.3365,6659471763.26,1.9785,api_nav,proxy_vol_share,0.0030487804878049918,-0.06089438629876298,-0.013493253373313308,2824.5145217254367,0.6026995450120552,6659471763.26,1.0,595865.3365,1.4419287108505934,20260112
20260119,159206.SZ,卫星ETF,1.975,1.974,2570874.65,12948584.76,1502.3384176298998,861895.3365,6659471763.26,1.9813,api_nav,proxy_vol_share,0.0005065856129686797,-0.07233442930953493,-0.10268059972739663,2674.973384902857,0.5616274263171623,6659471763.26,1.0,642365.3365,1.3417525627957043,20260112
20260120,159206.SZ,卫星ETF,1.895,1.975,2592499.8,13527712.36,1604.910096687906,842895.3365,6659471763.26,1.8965,api_nav,proxy_vol_share,-0.040506329113924044,-0.037093495934959364,-0.09847764034253081,2624.7703305483756,0.6114478200279728,6659471763.26,1.0,682965.3365,1.2341700104716808,20260112
20260121,159206.SZ,卫星ETF,1.873,1.895,2116283.355,11153610.12,1339.7804925721648,832495.3365,6659471763.26,1.8739,api_nav,proxy_vol_share,-0.011609498680738795,-0.05116514690982776,-0.12024424612494133,2524.8203310755143,0.5306438941742242,6659471763.26,1.0,720815.3365,1.1549356601404666,20260112
20260122,159206.SZ,卫星ETF,1.937,1.873,2877420.609,15022900.84,1870.1591005688604,803295.3365,6659471763.26,1.9374,api_nav,proxy_vol_share,0.03416978109983981,-0.019240506329113893,-0.0157520325203252,2489.723351045327,0.7511513677950048,6659471763.26,1.0,754675.3365,1.0644250549189638,20260112
20260123,159206.SZ,卫星ETF,2.131,1.937,3914546.332,18954354.73,2488.116403689746,761795.3365,6659471763.26,2.1275,api_nav,proxy_vol_share,0.10015487867836836,0.12453825857519774,0.07953394123606872,2345.109959703925,1.0609806987489303,6659471763.26,1.0,780595.3365,0.9759158181955139,20260112
20260126,159206.SZ,卫星ETF,1.988,2.131,4002325.97,19660253.03,2542.7278336927734,773195.3365,6659471763.26,1.9846,api_nav,proxy_vol_share,-0.06710464570624108,0.06139882541377473,0.00658227848101256,2339.331436079181,1.086946378985311,6659471763.26,1.0,798875.3365,0.9678548093467146,20260112
20260127,159206.SZ,卫星ETF,2.002,1.988,2296442.681,11549152.91,1460.8172318759941,790595.3365,6659471763.26,1.9997,api_nav,proxy_vol_share,0.007042253521126751,0.03355704697986561,0.056464379947229526,2071.5971355522784,0.7051647286075953,6659471763.26,1.0,812865.3365,0.9726030881131071,20260112
20260128,159206.SZ,卫星ETF,1.973,2.002,2110020.841,10697027.17,1331.8089241669795,803195.3365,6659471763.26,1.9701,api_nav,proxy_vol_share,-0.014485514485514384,-0.07414359455654607,0.05339028296849979,1774.7396923605745,0.7504249383161907,6659471763.26,1.0,819175.3365,0.9804925767561851,20260112
20260129,159206.SZ,卫星ETF,1.928,1.973,1931121.193,9854684.85,1168.0383218522152,843695.3365,6659471763.26,1.9269,api_nav,proxy_vol_share,-0.022807906741003636,-0.030181086519114664,-0.004646360351058365,1701.1030439860401,0.6866358425385315,6659471763.26,1.0,817225.3365,1.0323900873085572,20260112
20260130,159206.SZ,卫星ETF,1.89,1.928,2168263.162,11446077.12,1314.74137755159,870595.3365,6659471763.26,1.8927,api_nav,proxy_vol_share,-0.01970954356846477,-0.05594405594405594,-0.11309244486156733,1662.3438200288128,0.7908961802672096,6659471763.26,1.0,818365.3365,1.0638223513026324,20260112
20260202,159206.SZ,卫星ETF,1.861,1.89,1719865.467,9051638.91,989.2551960564009,914995.3365,6659471763.26,1.8532,api_nav,proxy_vol_share,-0.015343915343915326,-0.05676634566649774,-0.0638832997987927,1611.0354978714631,0.6140492852972064,6659471763.26,1.0,823675.3365,1.1108689260844464,20260112
20260203,159206.SZ,卫星ETF,1.946,1.861,2464523.111,12899934.86,1356.8947237599077,950695.3365,6659471763.26,1.9444,api_nav,proxy_vol_share,0.045674368619021966,0.009336099585062207,-0.027972027972027913,1586.2339605786633,0.8554190349479771,6659471763.26,1.0,834455.3365,1.1393004453510376,20260112
20260204,159206.SZ,卫星ETF,1.901,1.946,1871810.776,9809073.48,1005.6510537765935,975395.3365,6659471763.26,1.902,api_nav,proxy_vol_share,-0.02312435765673171,0.0058201058201059475,-0.03649265078560571,1552.8210166991062,0.6476284407293419,6659471763.26,1.0,848745.3365,1.1492202602517627,20260112
20260205,159206.SZ,卫星ETF,1.865,1.901,1363444.113,7280933.92,745.5425648553668,976595.3365,6659471763.26,1.8627,api_nav,proxy_vol_share,-0.01893740136770128,0.0021493820526599094,-0.03267634854771784,1440.3593631277568,0.517608719004966,6659471763.26,1.0,866075.3365,1.1276101458409329,20260112
20260206,159206.SZ,卫星ETF,1.837,1.865,1475157.113,7948670.03,800.7159636737148,992695.3365,6659471763.26,1.8354,api_nav,proxy_vol_share,-0.01501340482573732,-0.05601233299075026,-0.02804232804232798,1271.6193191261536,0.6296821317750663,6659471763.26,1.0,889165.3365,1.1164350382882926,20260112
20260209,159206.SZ,卫星ETF,1.884,1.837,1386567.82,7406566.09,732.0221612822189,1011795.3365,6659471763.26,1.8839,api_nav,proxy_vol_share,0.025585193249863858,-0.008942661756970116,0.012358946802794257,1090.5487518850982,0.6712420329828096,6659471763.26,1.0,913025.3365,1.108178816130805,20260112
20260210,159206.SZ,卫星ETF,1.848,1.884,1189238.494,6421014.22,634.1145360390468,1012595.3365,6659471763.26,1.848,api_nav,proxy_vol_share,-0.019108280254776955,-0.009115281501340444,-0.050359712230215736,1007.8784823014033,0.6291577280140966,6659471763.26,1.0,935225.3365,1.082728725346076,20260112
20260211,159206.SZ,卫星ETF,1.82,1.848,1491866.041,8101435.86,786.39803277735,1030195.3365,6659471763.26,1.8199,api_nav,proxy_vol_share,-0.015151515151515138,-0.00925421883505706,-0.04260915307732771,953.3373931624404,0.8248895285316419,6659471763.26,1.0,957925.3365,1.0754442932515544,20260112
20260212,159206.SZ,卫星ETF,1.815,1.82,1016706.397,5591242.99,531.6914972834705,1051595.3365,6659471763.26,1.8137,api_nav,proxy_vol_share,-0.0027472527472528485,-0.03662420382165599,-0.02680965147453085,889.7027107055659,0.5976057967293595,6659471763.26,1.0,978715.3364999999,1.0744649616512882,20260112
20260213,159206.SZ,卫星ETF,1.798,1.815,948114.133,5232981.68,502.5453871318668,1041295.3365,6659471763.26,1.796,api_nav,proxy_vol_share,-0.009366391184572942,-0.02705627705627711,-0.02123026673924877,808.4831116635937,0.621590457341518,6659471763.26,1.0,995785.3364999999,1.0457026211692966,20260112
20260224,159206.SZ,卫星ETF,1.786,1.798,1434600.582,7976754.02,767.2941326242666,1039595.3365,6659471763.26,1.782,api_nav,proxy_vol_share,-0.006674082313681828,-0.018681318681318726,-0.052016985138004124,786.2870053203802,0.9758448599969234,6659471763.26,1.0,1008245.3365,1.0310936226185063,20260112
20260225,159206.SZ,卫星ETF,1.832,1.786,1793109.002,9884416.07,941.9153798574175,1049395.3365,6659471763.26,1.8321,api_nav,proxy_vol_share,0.025755879059350617,0.009366391184573164,-0.008658008658008698,744.7890709301312,1.2646740085499708,6659471763.26,1.0,1018115.3365,1.030723434643006,20260112
20260226,159206.SZ,卫星ETF,1.858,1.832,1611962.484,8718966.12,817.6877288630999,1066295.3365,6659471763.26,1.8594,api_nav,proxy_vol_share,0.014192139737991383,0.033370411568409475,0.020879120879120805,725.9927384387818,1.126302903003554,6659471763.26,1.0,1027205.3365,1.0380547088405825,20260112
20260227,159206.SZ,卫星ETF,1.878,1.858,1345318.752,7170363.48,667.6345079269346,1073995.3365,6659471763.26,1.8814,api_nav,proxy_vol_share,0.010764262648008449,0.05151175811870101,0.034710743801652955,718.2019327459386,0.9295916336152605,6659471763.26,1.0,1036945.3365,1.035729945153189,20260112
20260302,159206.SZ,卫星ETF,1.933,1.878,2677515.841,13881217.22,1276.2045357909835,1087695.3365,6659471763.26,1.9319,api_nav,proxy_vol_share,0.02928647497337611,0.055131004366812286,0.07508342602892104,765.7507899576656,1.6666055752440534,6659471763.26,1.0,1046445.3365,1.0394191636784078,20260112
20260303,159206.SZ,卫星ETF,1.765,1.933,2520246.493,13845345.65,1230.0464652822413,1125595.3365,6659471763.26,1.7656,api_nav,proxy_vol_share,-0.0869115364718056,-0.0500538213132401,-0.011758118701007958,815.5532203576678,1.5082356792641858,6659471763.26,1.0,1057825.3365,1.0640653968680962,20260112
20260304,159206.SZ,卫星ETF,1.779,1.765,1083174.597,6092054.8,527.6354933553813,1154595.3365,6659471763.26,1.7792,api_nav,proxy_vol_share,0.007932011331444722,-0.05271565495207664,-0.02893013100436692,804.9053160893012,0.6555249205197722,6659471763.26,1.0,1072025.3364999997,1.0770224333219387,20260112
20260305,159206.SZ,卫星ETF,1.809,1.779,1391043.155,7724083.28,677.9702358590318,1139295.3365,6659471763.26,1.8094,api_nav,proxy_vol_share,0.01686340640809436,-0.06414899120538031,-0.026372443487621133,794.0625363974693,0.8537995495101317,6659471763.26,1.0,1082935.3364999997,1.0520437353001642,20260112
20260306,159206.SZ,卫星ETF,1.805,1.809,1023745.76,5643794.6,494.94147869822496,1140295.3365,6659471763.26,1.8055,api_nav,proxy_vol_share,-0.002211166390270858,0.022662889518413554,-0.038871139510117114,790.3875345389449,0.6262010179436067,6659471763.26,1.0,1091805.3364999997,1.0444126790545325,20260112
20260309,159206.SZ,卫星ETF,1.78,1.805,1130851.359,6437549.53,564.5510705813538,1140295.3365,6659471763.26,,api_nav,proxy_vol_share,-0.013850415512465353,0.0005621135469364713,-0.07915157785825144,796.5881028838936,0.7087114012091136,6659471763.26,1.0,1101705.3365,1.035027514818614,20260112
20260310,159206.SZ,卫星ETF,,,,,,1140295.3365,6659471763.26,,api_nav,missing,,,,799.8429884682965,,6659471763.26,1.0,1111775.3365,1.025652664763894,20260112
20251205,159207.SZ,高股息ETF,1.151,1.147,16645.522,144905.0,581.9867188305305,24898.3345,28640.554175350004,1.1503,proxy_unit_nav_share,proxy_vol_share,,,,581.9867188305305,1.0,28640.554175350004,1.0,24898.3345,1.0,20251205
20251208,159207.SZ,高股息ETF,1.143,1.151,30131.167,263727.0,1030.2506204065737,25598.3345,29192.3406638,1.1404,proxy_unit_nav_share,proxy_vol_share,-0.0069504778453518545,,,806.1186696185521,1.2780384070425745,28916.447419575,1.0095410490860726,25248.3345,1.0138623005014449,20251205
20251209,159207.SZ,高股息ETF,1.129,1.143,23808.879,209924.0,762.0206586354612,27548.3345,31104.82448395,1.1291,proxy_unit_nav_share,proxy_vol_share,-0.012248468941382318,,,791.4193326241885,0.9628532273892689,29645.906441033334,1.0492114500131242,26015.00116666667,1.058940352280207,20251205
20251210,159207.SZ,高股息ETF,1.075,1.074,15003.207,139472.03,481.79638797527366,28948.3345,31136.8285882,1.0756,proxy_unit_nav_share,proxy_vol_share,-0.047829937998228544,-0.06602953953084278,,714.0135964619599,0.6747720076517367,30018.636977825,1.0372499128191934,26748.3345,1.0822481115599927,20251205
20251211,159207.SZ,高股息ETF,1.067,1.075,25048.685,233358.0,784.4405541426192,29748.3345,31723.6239108,1.0664,proxy_unit_nav_share,proxy_vol_share,-0.007441860465116301,-0.06649168853893273,,728.0989879980917,1.0773817393970546,30359.634364420002,1.0449277329893842,27348.334500000004,1.0877567151301297,20251205
